Product_ID,Wafer_ID,Lot_ID,Factory,Line,Shift,Process_Mode,Product_Type,Material_Supplier,Chamber_ID,Temperature,Chamber_Pressure,Gas_Flow,Etch_Rate,Chamber_Humidity,Particle_Count,Thickness_Uniformity,Voltage_Stability,Cycle_Time,Defect
CHIP-03153,WAFER-03153,LOT-015,A,L2,Day,High_Speed,Premium,S1,CH-01,489.5,2.66,117.33,1.454,39.29,21.5,0.9388,0.974,31.42,0
CHIP-03154,WAFER-03154,LOT-007,A,L1,Day,Normal,Standard,S3,CH-01,474.03,2.321,111.59,1.679,31.79,22.3,0.9193,0.965,30.97,0
CHIP-03155,WAFER-03155,LOT-023,B,L1,Night,High_Speed,Advanced,S1,CH-03,490.58,2.351,117.24,1.328,,35.4,0.948,0.9679,33.35,1
CHIP-03156,WAFER-03156,LOT-036,A,L2,Night,High_Speed,Advanced,S1,CH-02,488.83,2.389,116.39,1.554,,16.4,0.9469,0.9731,30.13,0
CHIP-03157,WAFER-03157,LOT-020,B,L2,Night,Normal,Premium,S3,CH-01,480.1,2.263,119.84,1.364,43.24,17.1,0.9677,0.9679,30.44,0
CHIP-03158,WAFER-03158,LOT-039,B,L2,Night,Normal,Advanced,S2,CH-03,475.49,2.723,116.41,1.602,34.43,21.9,0.9687,0.9797,32.13,0
CHIP-03159,WAFER-03159,LOT-013,C,L1,Day,High_Speed,Premium,S2,CH-01,463.32,2.222,117.82,1.591,38.38,12.8,0.9363,0.997,34.23,0
CHIP-03160,WAFER-03160,LOT-019,C,L2,Night,Normal,Advanced,S1,CH-04,463.48,2.463,122.59,1.567,48.22,21.3,0.9229,0.977,34.86,0
CHIP-03161,WAFER-03161,LOT-040,A,L1,Night,Normal,Premium,S2,CH-01,479.75,2.697,125.44,1.589,30.82,19.4,0.9468,0.9736,29.62,0
CHIP-03162,WAFER-03162,LOT-004,A,L1,Night,Normal,Standard,S2,CH-01,488.82,2.737,,1.513,37.47,28.2,0.9224,0.9918,30.26,0
CHIP-03163,WAFER-03163,LOT-020,A,L3,Day,Normal,Advanced,S1,CH-01,491.42,2.546,114.88,1.594,36.32,20.6,0.8795,0.9765,30.81,0
CHIP-03164,WAFER-03164,LOT-035,A,L2,Day,Normal,Standard,S1,CH-04,488.98,2.563,111.63,1.579,48.9,19.1,0.9258,0.9701,25.99,0
CHIP-03165,WAFER-03165,LOT-022,B,L2,Night,Normal,Premium,S1,CH-01,481.03,,124.91,1.596,27.29,77.5,0.9401,0.9559,28.52,1
CHIP-03166,WAFER-03166,LOT-020,A,L2,Night,Normal,Standard,S2,CH-04,491.46,2.446,120.06,1.409,40.58,15.8,0.9626,0.9718,29.46,0
CHIP-03167,WAFER-03167,LOT-003,B,L2,Day,High_Speed,Standard,S1,CH-02,503.9,2.468,112.5,1.496,45.11,11.7,0.9033,0.9906,34.71,0
CHIP-03168,WAFER-03168,LOT-034,C,L1,Day,Normal,Premium,S2,CH-01,471.86,2.623,135.36,1.603,28.12,19.3,0.9378,0.9631,29.41,0
CHIP-03169,WAFER-03169,LOT-025,A,L1,Day,Normal,Standard,S2,CH-01,464.35,2.605,123.66,1.647,26.45,13.4,0.9238,0.9622,31.52,0
CHIP-03170,WAFER-03170,LOT-015,A,L3,Night,Normal,Standard,S2,CH-01,466.29,2.613,116.07,1.479,33.44,18.5,0.9313,0.9609,33.96,0
CHIP-03171,WAFER-03171,LOT-019,C,L3,Day,Normal,Standard,S2,CH-03,490.62,2.308,113.2,1.542,40.08,27.5,0.925,0.9785,27.35,0
CHIP-03172,WAFER-03172,LOT-038,C,L3,Night,Normal,Premium,S1,CH-04,503.85,2.391,132.26,1.64,31.94,21.9,0.9201,0.9426,32.18,0
CHIP-03173,WAFER-03173,LOT-017,A,L3,Day,Normal,Advanced,S1,CH-01,477.26,2.495,118.2,1.662,34.36,87.7,0.9445,0.9882,33.08,1
CHIP-03174,WAFER-03174,LOT-013,B,L1,Day,Normal,Advanced,S1,CH-03,478.45,2.619,119.76,1.6,33.65,23.9,0.9565,0.9722,27.29,0
CHIP-03175,WAFER-03175,LOT-039,A,L3,Day,Normal,Advanced,S2,CH-03,475.49,2.723,116.41,1.602,34.43,21.9,0.9687,0.9797,32.13,0
CHIP-03176,WAFER-03176,LOT-038,B,L2,Day,Normal,Premium,S1,CH-04,471.59,2.423,,1.612,33.01,21.7,0.8701,0.9515,25.65,0
CHIP-03177,WAFER-03177,LOT-007,C,L2,Day,High_Speed,Advanced,S3,CH-03,463.55,2.24,123.19,1.53,52.06,30.9,0.9606,0.9576,33.12,0
CHIP-03178,WAFER-03178,LOT-013,A,L2,Night,Normal,Standard,S2,CH-04,480.82,2.487,120.63,1.504,41.0,20.3,0.935,0.9533,31.36,0
CHIP-03179,WAFER-03179,LOT-005,A,L2,Day,Normal,Advanced,S2,CH-03,489.07,2.378,123.18,1.56,43.55,15.3,0.9432,0.9891,29.81,0
CHIP-03180,WAFER-03180,LOT-006,B,L1,Day,Normal,Advanced,S3,CH-03,476.2,2.504,122.29,1.406,31.97,19.0,0.9449,0.9702,29.16,0
CHIP-03181,WAFER-03181,LOT-017,B,L1,Night,High_Speed,Standard,S1,CH-01,471.86,2.658,122.65,1.567,32.61,22.2,0.9443,0.9598,31.76,0
CHIP-03182,WAFER-03182,LOT-024,C,L2,Day,Normal,Premium,S1,CH-03,481.58,2.386,103.22,1.567,32.56,13.2,0.9174,0.9874,31.35,0
CHIP-03183,WAFER-03183,LOT-022,B,L1,Day,High_Speed,Standard,S1,CH-03,485.15,2.711,119.23,1.566,32.0,20.6,0.9401,0.9772,30.31,0
CHIP-03184,WAFER-03184,LOT-027,C,L1,Night,High_Speed,Advanced,S2,CH-03,467.9,2.585,125.98,1.569,45.32,19.2,0.9168,0.9604,28.25,1
CHIP-03185,WAFER-03185,LOT-032,C,L1,Day,Normal,Advanced,S2,CH-02,468.99,,118.09,1.457,36.47,15.6,0.961,0.9824,32.67,0
CHIP-03186,WAFER-03186,LOT-027,B,L3,Day,Normal,Premium,S1,CH-01,487.06,2.724,117.38,1.625,41.43,22.1,0.9294,0.9511,38.99,0
CHIP-03187,WAFER-03187,LOT-013,A,L1,Day,High_Speed,Standard,S2,CH-01,477.34,2.232,107.68,1.595,47.37,20.9,0.9334,0.9701,34.39,0
CHIP-03188,WAFER-03188,LOT-004,A,L3,Day,Normal,Standard,S1,CH-02,477.77,,112.75,1.486,34.61,31.7,0.952,0.9601,35.52,0
CHIP-03189,WAFER-03189,LOT-008,B,L2,Day,Normal,Advanced,,CH-02,485.04,2.881,137.67,1.713,40.66,13.6,0.8956,0.9804,35.24,0
CHIP-03190,WAFER-03190,LOT-040,A,L1,Night,High_Speed,Premium,S1,CH-01,491.86,2.375,108.75,1.714,29.98,16.3,0.9294,0.9608,24.14,0
CHIP-03191,WAFER-03191,LOT-002,A,L1,Day,Normal,Standard,S1,CH-03,480.79,2.214,115.73,1.599,48.44,25.4,0.9489,0.9757,30.1,0
CHIP-03192,WAFER-03192,LOT-040,A,L1,Night,Normal,Standard,S3,CH-04,481.23,2.36,114.45,1.532,42.23,14.9,0.9202,0.9742,29.68,0
CHIP-03193,WAFER-03193,LOT-026,C,L2,Night,Normal,Premium,S2,CH-02,485.88,,127.01,1.593,40.35,28.6,0.9656,0.9844,30.69,0
CHIP-03194,WAFER-03194,LOT-030,B,L1,Day,Normal,Advanced,S1,CH-01,489.81,2.86,121.13,1.67,34.82,21.5,0.9312,0.9706,36.06,0
CHIP-03195,WAFER-03195,LOT-002,C,L3,Day,High_Speed,Standard,S2,CH-01,467.27,2.304,127.22,1.669,28.71,16.8,,0.9486,26.64,0
CHIP-03196,WAFER-03196,LOT-008,C,L2,Day,High_Speed,Standard,S3,CH-03,475.39,2.441,111.81,1.494,27.79,24.5,0.9418,0.9621,32.54,0
CHIP-03197,WAFER-03197,LOT-029,C,L2,Day,High_Speed,Premium,S3,CH-04,512.05,2.451,108.0,1.542,34.66,22.6,0.9221,0.9471,24.6,0
CHIP-03198,WAFER-03198,LOT-002,B,L2,Night,Normal,Advanced,,CH-02,493.18,2.384,114.68,1.488,42.01,26.3,0.9795,0.9881,30.77,0
CHIP-03199,WAFER-03199,LOT-029,B,L2,Day,High_Speed,Standard,S3,CH-02,473.18,2.7,127.39,1.423,30.11,18.7,0.9372,,36.41,0
CHIP-03200,WAFER-03200,LOT-003,C,L3,Day,High_Speed,Advanced,S2,CH-02,499.57,2.244,122.38,1.503,35.2,20.9,0.9311,0.9675,30.65,0
CHIP-03201,WAFER-03201,LOT-017,C,L2,Day,Normal,Premium,S2,CH-02,481.3,2.65,105.44,1.664,37.39,21.5,0.9212,0.9746,30.08,0
CHIP-03202,WAFER-03202,LOT-028,C,L2,Night,Normal,Premium,S3,CH-04,474.1,2.26,120.12,1.577,27.65,22.6,,0.9449,35.37,1
CHIP-03203,WAFER-03203,LOT-029,B,L3,Day,Normal,Advanced,S2,CH-01,479.2,2.476,130.15,1.565,31.39,17.2,,0.9778,30.59,0
CHIP-03204,WAFER-03204,LOT-037,C,L3,Day,Normal,Standard,S3,CH-04,471.69,2.33,132.03,1.727,35.99,10.5,,0.9644,34.64,0
CHIP-03205,WAFER-03205,LOT-023,B,L3,Day,Normal,Standard,S1,CH-01,494.73,2.707,131.69,1.415,35.27,15.1,0.9408,0.9702,39.12,0
CHIP-03206,WAFER-03206,LOT-022,B,L3,Night,Normal,Premium,S1,CH-03,493.73,2.631,121.2,1.693,45.2,18.6,0.9478,0.9808,26.48,0
CHIP-03207,WAFER-03207,LOT-003,A,L1,Day,Normal,Advanced,S3,CH-01,489.14,2.844,118.81,1.65,34.55,24.0,0.9415,0.9653,30.03,0
CHIP-03208,WAFER-03208,LOT-039,A,L2,Day,Normal,Standard,S2,CH-04,481.26,2.113,135.1,1.618,25.7,17.0,0.9183,0.9757,30.38,0
CHIP-03209,WAFER-03209,LOT-027,A,L1,Night,Normal,Advanced,S1,CH-03,483.82,2.519,129.52,1.605,,21.7,0.9229,0.9625,29.74,0
CHIP-03210,WAFER-03210,LOT-002,C,L3,Night,Normal,Standard,S1,CH-03,475.35,2.237,128.75,1.613,37.2,20.3,0.912,0.9785,32.4,0
CHIP-03211,WAFER-03211,LOT-011,A,L3,Day,Normal,Standard,S3,CH-04,494.98,2.572,112.75,1.563,38.26,22.4,0.9503,0.9929,33.33,0
CHIP-03212,WAFER-03212,LOT-015,C,L2,Night,High_Speed,Advanced,S1,CH-02,498.7,2.637,138.25,1.577,42.53,20.1,0.9128,0.976,30.74,0
CHIP-03213,WAFER-03213,LOT-034,A,L2,Day,Normal,Advanced,S1,CH-03,484.79,2.687,115.98,1.595,38.03,17.2,0.9649,0.9592,29.03,0
CHIP-03214,WAFER-03214,LOT-032,A,L2,Night,High_Speed,Advanced,,CH-04,448.49,2.512,120.53,1.504,41.68,14.3,0.9274,0.985,32.7,0
CHIP-03215,WAFER-03215,LOT-019,B,L1,Night,High_Speed,Advanced,S1,CH-04,488.06,2.307,120.29,1.401,47.5,5.6,0.8808,0.9853,29.18,1
CHIP-03216,WAFER-03216,LOT-003,A,L2,Day,Normal,Standard,S2,CH-02,499.57,2.244,122.38,1.503,35.2,20.9,0.9311,0.9675,30.65,0
CHIP-03217,WAFER-03217,LOT-034,A,L2,Day,High_Speed,Advanced,S1,CH-04,465.51,2.577,119.99,1.581,31.17,12.8,0.9284,0.9662,30.62,0
CHIP-03218,WAFER-03218,LOT-033,A,L1,Day,Normal,Standard,S1,CH-03,474.83,2.451,114.43,1.745,37.09,12.3,0.9089,0.9714,26.6,0
CHIP-03219,WAFER-03219,LOT-014,B,L1,Day,Normal,Standard,S2,CH-02,512.87,2.593,125.85,1.564,33.14,11.5,0.9209,0.9591,34.86,0
CHIP-03220,WAFER-03220,LOT-012,A,L1,Day,High_Speed,Advanced,S2,CH-02,482.2,2.46,125.77,1.691,27.33,18.9,0.9371,0.9711,33.6,0
CHIP-03221,WAFER-03221,LOT-022,B,L1,Night,Normal,Premium,S1,CH-02,486.87,2.36,120.18,1.466,31.61,30.8,0.9358,0.9599,31.62,0
CHIP-03222,WAFER-03222,LOT-004,A,L2,Day,Normal,Standard,S3,CH-04,490.92,2.175,118.71,1.486,30.21,19.8,0.9258,0.9356,30.25,0
CHIP-03223,WAFER-03223,LOT-013,A,L2,Day,Normal,Standard,S2,CH-04,459.5,2.281,130.46,1.69,35.32,8.3,0.9278,0.9662,23.72,0
CHIP-03224,WAFER-03224,LOT-013,A,L1,Day,Normal,Advanced,S2,CH-04,459.5,2.281,130.46,1.69,35.32,8.3,0.9278,0.9662,23.72,0
CHIP-03225,WAFER-03225,LOT-015,A,L2,Day,High_Speed,Standard,S3,CH-03,487.53,,110.0,1.488,30.88,14.8,0.9699,0.9328,32.09,0
CHIP-03226,WAFER-03226,LOT-005,C,L1,Day,High_Speed,Premium,S1,CH-03,482.06,2.535,115.8,1.472,40.47,21.9,0.8989,0.9612,28.76,0
CHIP-03227,WAFER-03227,LOT-036,B,L3,Night,Normal,Advanced,S2,CH-01,471.04,2.678,122.33,1.591,,17.2,0.9476,0.9794,39.18,0
CHIP-03228,WAFER-03228,LOT-006,B,L2,Day,Normal,Advanced,S2,CH-04,501.86,2.485,116.76,1.574,35.51,22.4,0.9058,0.9464,28.07,0
CHIP-03229,WAFER-03229,LOT-035,C,L3,Day,High_Speed,Advanced,S1,CH-01,468.97,2.373,125.9,1.453,40.2,25.1,0.9437,0.9753,27.59,0
CHIP-03230,WAFER-03230,LOT-025,A,L1,Day,Normal,Advanced,S1,CH-03,484.13,2.662,110.91,1.583,37.57,15.9,0.9,0.9685,26.28,0
CHIP-03231,WAFER-03231,LOT-003,C,L3,Day,Normal,Premium,S2,CH-03,481.04,2.471,115.24,1.63,41.1,23.0,0.9295,0.9676,30.13,0
CHIP-03232,WAFER-03232,LOT-036,C,L2,Day,Normal,Premium,S1,CH-03,464.12,2.72,111.62,1.642,39.68,17.2,0.9297,0.9823,28.49,0
CHIP-03233,WAFER-03233,LOT-020,C,L3,Day,High_Speed,Advanced,S3,CH-01,491.26,2.425,111.32,1.563,,18.6,0.9017,0.9699,32.35,1
CHIP-03234,WAFER-03234,LOT-007,C,L2,Day,Normal,Premium,S1,CH-01,475.23,2.503,,1.699,41.95,24.9,0.9606,0.9899,34.67,0
CHIP-03235,WAFER-03235,LOT-034,A,L3,Day,Normal,Standard,S2,CH-02,474.89,2.62,105.44,1.447,43.75,18.0,0.9425,0.9814,32.63,0
CHIP-03236,WAFER-03236,LOT-016,B,L2,Day,Normal,Standard,S1,CH-03,474.77,2.637,121.31,1.478,40.64,16.0,0.9536,,31.09,0
CHIP-03237,WAFER-03237,LOT-021,B,L1,Night,High_Speed,Standard,S3,CH-03,479.64,2.518,122.29,1.594,34.53,22.6,0.8949,,32.95,0
CHIP-03238,WAFER-03238,LOT-002,B,L2,Night,Normal,Standard,S1,CH-01,497.18,2.405,,1.392,42.84,10.8,0.9108,0.9715,25.52,0
CHIP-03239,WAFER-03239,LOT-038,A,L1,Day,Normal,Standard,S2,CH-04,493.66,,117.02,1.611,21.54,23.3,0.956,0.9514,25.24,0
CHIP-03240,WAFER-03240,LOT-007,A,L3,Day,Normal,Advanced,S1,CH-02,472.13,2.74,130.5,1.435,29.35,19.9,0.9652,0.9751,30.34,0
CHIP-03241,WAFER-03241,LOT-036,C,L2,Day,High_Speed,Standard,S1,CH-04,481.15,2.452,122.09,1.573,46.54,21.5,0.9402,0.9767,26.02,0
CHIP-03242,WAFER-03242,LOT-025,B,L3,Day,Normal,Advanced,S1,CH-01,483.15,2.6,111.02,1.66,25.94,16.4,0.9594,0.9742,28.9,0
CHIP-03243,WAFER-03243,LOT-008,A,L2,Day,Normal,Advanced,S3,CH-03,493.87,2.325,117.0,1.666,39.59,18.6,0.9279,0.9676,26.24,0
CHIP-03244,WAFER-03244,LOT-034,A,L2,Night,Normal,Standard,S1,CH-04,465.36,2.36,127.24,1.528,46.48,19.4,,0.9839,29.04,0
CHIP-03245,WAFER-03245,LOT-019,B,L2,Day,Normal,Advanced,,CH-01,479.19,2.625,114.82,1.563,41.46,22.5,0.9054,0.9564,30.57,0
CHIP-03246,WAFER-03246,LOT-032,A,L2,Day,High_Speed,Premium,S2,CH-03,496.01,2.32,114.63,1.589,38.53,18.7,0.9341,0.9645,29.04,0
CHIP-03247,WAFER-03247,LOT-022,A,L2,Day,Normal,Standard,S3,CH-04,457.23,2.476,118.58,1.688,34.62,2.9,0.9296,0.9628,32.91,0
CHIP-03248,WAFER-03248,LOT-027,C,L3,Day,Normal,Advanced,S3,CH-04,497.51,2.497,117.99,1.408,38.19,19.7,0.9311,0.9828,30.19,0
CHIP-03249,WAFER-03249,LOT-016,A,L2,Day,Normal,Standard,S3,CH-03,487.49,2.731,118.58,1.606,35.51,15.8,0.927,0.9639,32.03,0
CHIP-03250,WAFER-03250,LOT-022,A,L3,Night,Normal,Advanced,S3,CH-01,501.5,1.653,118.66,1.604,42.76,16.4,0.9238,0.9696,31.62,0
CHIP-03251,WAFER-03251,LOT-039,B,L1,Day,Normal,Advanced,S1,CH-02,482.24,2.276,120.81,1.623,37.96,20.2,0.9348,0.9793,33.67,0
CHIP-03252,WAFER-03252,LOT-009,A,L1,Night,High_Speed,Premium,S2,CH-01,493.93,2.137,127.25,1.557,40.97,21.3,0.9323,0.9595,31.42,0
CHIP-03253,WAFER-03253,LOT-007,A,L2,Night,Normal,Advanced,S3,CH-03,464.43,2.154,117.63,1.634,30.1,12.5,0.9221,0.9764,29.29,0
CHIP-03254,WAFER-03254,LOT-013,B,L2,Day,Normal,Advanced,,CH-01,487.58,2.579,112.79,1.437,41.61,14.8,0.9718,0.9702,29.18,0
CHIP-03255,WAFER-03255,LOT-001,B,L3,Day,Normal,Premium,S1,CH-02,506.14,2.498,115.35,1.577,42.64,24.4,0.9155,0.9678,32.03,0
CHIP-03256,WAFER-03256,LOT-035,B,L3,Day,High_Speed,Standard,S1,CH-02,469.14,2.294,128.32,1.589,37.52,13.8,0.9392,0.9615,27.67,0
CHIP-03257,WAFER-03257,LOT-011,C,L3,Day,High_Speed,Premium,S2,CH-02,468.04,2.206,118.09,1.613,45.18,12.2,,0.9821,30.19,0
CHIP-03258,WAFER-03258,LOT-026,C,L2,Night,High_Speed,Premium,S1,CH-03,479.86,2.5,125.58,1.475,39.54,13.9,0.8988,0.9662,27.41,0
CHIP-03259,WAFER-03259,LOT-020,B,L3,Night,Normal,Advanced,S1,CH-04,490.42,2.433,117.32,1.497,28.61,12.4,0.9143,0.9752,31.14,0
CHIP-03260,WAFER-03260,LOT-037,B,L2,Day,Normal,Advanced,S3,CH-02,490.73,,113.18,1.522,43.36,22.3,0.906,0.956,35.27,0
CHIP-03261,WAFER-03261,LOT-010,C,L1,Night,Normal,Standard,S1,CH-01,469.07,2.489,112.15,1.687,,21.3,0.9242,0.9547,28.03,0
CHIP-03262,WAFER-03262,LOT-036,A,L3,Day,Normal,Advanced,S2,CH-04,484.44,2.925,125.01,1.566,46.85,19.9,0.9125,0.9579,32.48,0
CHIP-03263,WAFER-03263,LOT-040,B,L3,Night,Normal,Advanced,S1,CH-04,481.52,2.709,111.94,1.308,41.09,30.8,0.9229,,29.19,1
CHIP-03264,WAFER-03264,LOT-039,A,L1,Night,Normal,Advanced,S3,CH-02,481.66,2.438,118.49,1.527,40.81,63.5,0.9595,0.9689,23.97,0
CHIP-03265,WAFER-03265,LOT-038,A,L3,Night,Normal,Advanced,S2,CH-02,472.32,2.365,121.51,1.611,37.99,21.5,0.929,0.9848,27.13,0
CHIP-03266,WAFER-03266,LOT-017,C,L3,Day,Normal,Advanced,S1,CH-02,504.55,2.561,116.64,1.508,35.97,16.5,0.9225,0.9868,27.97,0
CHIP-03267,WAFER-03267,LOT-016,A,L1,Day,Normal,Premium,S1,CH-01,498.5,2.618,118.56,1.645,31.28,15.5,0.9361,0.9707,31.06,0
CHIP-03268,WAFER-03268,LOT-005,A,L1,Night,Normal,Standard,S1,CH-02,478.15,2.214,109.47,1.588,26.86,13.2,0.9515,0.9514,32.3,0
CHIP-03269,WAFER-03269,LOT-037,A,L3,Day,Normal,Standard,S3,CH-02,508.52,2.521,112.32,1.457,46.67,23.7,0.9183,0.9822,26.95,0
CHIP-03270,WAFER-03270,LOT-010,B,L1,Day,Normal,Standard,S1,CH-03,489.0,2.575,125.59,1.537,38.99,14.0,0.9431,0.9812,27.7,0
CHIP-03271,WAFER-03271,LOT-029,C,L1,Day,Normal,Advanced,S3,CH-01,450.71,2.12,122.44,1.38,34.58,23.0,0.9564,0.9551,28.48,0
CHIP-03272,WAFER-03272,LOT-003,B,L2,Night,Normal,Advanced,S2,CH-01,471.19,2.423,117.12,1.574,37.55,21.4,0.9095,0.9618,32.69,0
CHIP-03273,WAFER-03273,LOT-011,C,L3,Night,Normal,Advanced,S1,CH-04,489.47,2.324,130.85,1.653,39.4,23.6,0.938,0.9747,36.74,0
CHIP-03274,WAFER-03274,LOT-040,B,L3,Day,Normal,Advanced,S1,CH-03,506.28,2.067,122.69,1.488,41.21,23.3,0.9499,0.9669,27.2,0
CHIP-03275,WAFER-03275,LOT-020,C,L3,Night,Normal,Premium,S1,CH-02,487.78,2.58,120.16,1.554,34.85,17.9,0.9315,0.9512,34.45,0
CHIP-03276,WAFER-03276,LOT-016,C,L3,Night,Normal,Premium,S1,CH-03,487.21,2.133,123.17,1.494,35.25,26.5,0.909,0.9778,34.35,0
CHIP-03277,WAFER-03277,LOT-007,A,L2,Day,High_Speed,Standard,S1,CH-02,481.17,2.484,108.09,1.458,32.98,13.4,0.9307,0.975,31.78,1
CHIP-03278,WAFER-03278,LOT-018,C,L3,Day,High_Speed,Premium,S1,CH-02,457.97,2.624,,1.433,40.62,37.3,0.9381,0.9653,30.93,0
CHIP-03279,WAFER-03279,LOT-023,A,L1,Night,Normal,Advanced,S1,CH-01,494.51,2.144,93.02,1.365,32.8,18.6,0.945,0.9517,30.96,0
CHIP-03280,WAFER-03280,LOT-009,B,L2,Day,Normal,Premium,S1,CH-02,499.56,2.555,,1.662,38.38,22.5,0.9352,0.9689,24.85,0
CHIP-03281,WAFER-03281,LOT-005,A,L2,Day,Normal,Standard,S1,CH-03,490.47,2.249,116.97,1.663,35.47,29.4,0.9514,0.9772,26.38,0
CHIP-03282,WAFER-03282,LOT-008,B,L1,Day,Normal,Advanced,S3,CH-01,486.1,2.714,120.28,1.649,30.58,16.2,0.9503,0.9785,35.21,0
CHIP-03283,WAFER-03283,LOT-025,C,L2,Night,High_Speed,Standard,S1,CH-02,493.54,2.669,111.18,1.396,36.36,19.3,0.9037,0.9475,27.74,0
CHIP-03284,WAFER-03284,LOT-008,C,L1,Day,High_Speed,Advanced,S1,CH-02,489.31,2.221,121.15,1.528,42.93,21.6,0.9459,0.9758,27.01,0
CHIP-03285,WAFER-03285,LOT-007,B,L1,Day,Normal,Standard,S2,CH-02,488.16,,121.85,1.668,32.62,16.3,0.9317,0.9833,29.75,0
CHIP-03286,WAFER-03286,LOT-026,C,L2,Day,High_Speed,Premium,S3,CH-02,487.22,2.781,124.02,1.402,44.27,19.6,0.9346,0.9565,35.37,0
CHIP-03287,WAFER-03287,LOT-002,A,L1,Day,Normal,Standard,S2,CH-03,486.19,1.527,120.01,1.404,46.7,22.5,0.9606,0.9911,31.07,0
CHIP-03288,WAFER-03288,LOT-035,A,L1,Day,High_Speed,Standard,S1,CH-01,490.02,2.32,124.04,1.481,36.42,30.7,0.9374,0.9765,26.81,0
CHIP-03289,WAFER-03289,LOT-012,C,L3,Day,Normal,Premium,S2,CH-01,486.09,2.927,96.58,1.525,40.71,11.2,0.9352,0.9752,23.62,0
CHIP-03290,WAFER-03290,LOT-037,A,L3,Day,Normal,Standard,S3,CH-01,473.82,2.204,,1.602,37.45,15.7,0.9039,0.9424,34.84,0
CHIP-03291,WAFER-03291,LOT-040,C,L3,Day,High_Speed,Advanced,S1,CH-03,506.28,2.067,122.69,1.488,41.21,23.3,0.9499,0.9669,27.2,0
CHIP-03292,WAFER-03292,LOT-036,A,L1,Day,Normal,Advanced,S2,CH-02,483.32,2.84,124.34,1.496,40.17,21.3,0.9349,0.9817,26.55,0
CHIP-03293,WAFER-03293,LOT-023,A,L2,Day,High_Speed,Premium,S3,CH-02,474.73,2.464,116.59,1.479,49.67,19.5,0.9434,0.9752,31.64,0
CHIP-03294,WAFER-03294,LOT-020,A,L2,Day,Normal,Advanced,S1,CH-04,486.41,2.71,122.2,1.558,47.95,21.9,0.9123,0.9672,34.35,0
CHIP-03295,WAFER-03295,LOT-002,A,L1,Day,High_Speed,Advanced,S1,CH-03,487.45,2.718,118.07,1.429,31.39,19.4,0.9124,0.9744,27.5,0
CHIP-03296,WAFER-03296,LOT-009,A,L1,Day,High_Speed,Standard,S2,CH-04,490.21,2.136,122.93,1.414,45.28,16.8,,0.9603,32.43,0
CHIP-03297,WAFER-03297,LOT-003,A,L2,Day,Normal,Standard,S1,CH-04,471.02,2.522,112.33,1.63,44.39,21.7,0.9283,0.9645,33.58,0
CHIP-03298,WAFER-03298,LOT-018,A,L2,Day,Normal,Standard,S1,CH-01,490.49,2.297,106.57,1.69,39.69,22.0,0.9362,0.9494,27.87,0
CHIP-03299,WAFER-03299,LOT-034,C,L1,Day,High_Speed,Premium,S2,CH-01,453.87,,117.36,1.501,38.07,18.9,0.881,0.9795,35.66,0
CHIP-03300,WAFER-03300,LOT-003,B,L1,Day,Normal,Standard,S1,CH-01,494.33,2.417,131.9,1.402,44.41,10.0,0.9174,0.9905,34.88,0
CHIP-03301,WAFER-03301,LOT-014,A,L2,Night,Normal,Standard,S1,CH-03,475.19,2.21,114.98,1.405,32.77,25.2,0.925,0.9734,28.44,0
CHIP-03302,WAFER-03302,LOT-007,A,L2,Day,Normal,Advanced,S3,CH-02,484.58,2.692,130.4,1.534,37.92,14.1,0.9489,0.9644,33.98,0
CHIP-03303,WAFER-03303,LOT-017,A,L2,Night,Normal,Advanced,S3,CH-03,461.35,2.406,124.48,1.654,33.29,15.6,0.9038,0.9604,27.98,0
CHIP-03304,WAFER-03304,LOT-002,A,L3,Day,Normal,Standard,S1,CH-04,472.98,2.431,119.01,1.595,37.35,22.4,0.9531,0.976,27.92,0
CHIP-03305,WAFER-03305,LOT-040,B,L1,Day,Normal,Premium,S2,CH-01,479.75,2.697,125.44,1.589,30.82,19.4,0.9468,0.9736,29.62,0
CHIP-03306,WAFER-03306,LOT-017,A,L3,Day,Normal,Advanced,S1,CH-03,471.34,2.589,121.4,1.445,36.33,26.4,0.9734,0.9667,26.55,0
CHIP-03307,WAFER-03307,LOT-020,C,L2,Day,Normal,Premium,S1,CH-01,458.02,2.507,126.51,1.633,32.36,15.0,0.9497,0.9795,34.43,0
CHIP-03308,WAFER-03308,LOT-033,A,L2,Night,Normal,Standard,S3,CH-01,471.41,,132.35,1.554,41.57,18.8,0.9439,0.9812,30.27,0
CHIP-03309,WAFER-03309,LOT-031,B,L2,Day,Normal,Advanced,S3,CH-04,501.59,2.273,119.4,1.398,,15.9,0.9275,0.9633,31.87,0
CHIP-03310,WAFER-03310,LOT-001,C,L3,Night,Normal,Standard,S1,CH-03,464.74,2.313,121.8,1.554,33.27,10.6,0.9539,,30.47,0
CHIP-03311,WAFER-03311,LOT-027,A,L2,Day,Normal,Standard,S1,CH-02,500.4,2.765,122.33,1.398,45.1,31.8,0.9102,0.9588,33.71,0
CHIP-03312,WAFER-03312,LOT-018,A,L2,Night,Normal,Standard,S3,CH-02,479.31,2.322,118.87,1.471,37.63,14.8,0.9218,0.9837,33.73,0
CHIP-03313,WAFER-03313,LOT-036,B,L2,Day,High_Speed,Standard,S2,CH-02,465.72,,107.13,1.505,34.67,30.2,0.92,0.964,34.22,0
