wafer_id,etch_chamber_temp_avg,cmp_endpoint_thickness,thermal_anneal_temp_max,etch_endpoint_signal,wafer_edge_exclusion,etch_pressure_peak,cmp_pad_temp,deposition_uniformity_index,deposition_thickness_var,cleaning_dhf_concentration,deposition_rate_mean,implant_dose_total,litho_overlay_y,etch_chamber_temp_std,deposition_gas_flow_avg,litho_overlay_x,metrology_cd_mean,cmp_slurry_flow_rate,implant_beam_current,metrology_cd_uniformity,etch_rf_power_mean,cmp_polish_time,litho_exposure_time,deposition_chamber_pressure,litho_dose_avg,implant_tilt_angle,implant_energy_mean,cmp_pressure_avg,particle_count_post,litho_focus_offset,inspection_result
WH_0637,0.6055,19.3945,10.6752,73.6333,375.0,-5591.75,8.2801,0.0339,9.4749,1.5265,0.6289,15.55,6.34615,64.5161,,,0.0,,6.51,0.0264,-0.8988,8.8956,0.074,0.0988,0.0295,,1.182,15.56,0.0,-0.0116,Pass
WH_0638,0.59,19.41,13.7351,74.4444,0.0,-5343.75,7.2982,0.033,8.4537,,0.8121,15.76,3.8922,23.3236,,5.7869,0.0,2.7356,3.47,0.0232,-2.033,2.4933,0.074,0.0907,0.0178,7.8792,0.8325,15.7,81.2764,-0.0129,Pass
WH_0639,-7.5073,27.5073,12.8051,68.2111,,-4599.25,64.9454,0.0745,8.9635,4.1918,0.6556,15.72,4.6151,37.3749,10.621,11.2751,0.0,2.2541,9.04,0.0267,-0.1419,,,0.0857,0.0215,7.3872,1.154,15.77,46.7198,-0.0112,Pass
WH_0640,2.6991,17.3009,18.6951,74.3111,609.396,,19.1473,0.0531,8.1409,6.0928,0.7182,,6.34615,47.3265,6.0248,8.9749,,1.4327,8.88,0.0285,-1.83,1.8936,0.1159999999999999,0.1011,0.0295,5.9684,1.757,16.09,165.093,-0.011,Pass
WH_0641,3.73,,6.8373,66.0,0.0,-5611.5,11.7794,0.104,8.9635,5.3035,0.7232,15.95,3.5156,20.9567,20.0704,18.9282,0.0,2.3680000000000003,13.27,0.0147,-0.5204,,0.249,0.0491,0.0161,6.7593,1.4469999999999998,15.97,,-0.011,Pass
WH_0642,25.71407910870291,27.1018,19.0372,61.3333,562.249,-1480.75,400.0,0.4629999999999999,,,0.8374,15.75,5.684,74.6667,400.0,400.0,0.0,400.0,,0.0531146191746591,0.2365,,0.926,0.1193,0.0265,5.4567,0.9933,15.79,161.9197,-0.0002509618191423,Fail
WH_0643,,17.9873,,66.4556,872.3514,-5459.0,1.6487,0.0454,8.7994,3.4562,0.6556,15.72,3.9374,28.6885,8.0823,7.955,0.0,3.4171,6.68,0.0227,-0.1419,4.55,0.106,0.0811,0.0182,5.9644,1.154,15.77,74.1855,-0.0122,Pass
WH_0644,-5.1491,25.1491,16.3516,74.3778,0.0,-5489.75,7.2681,0.09,9.1637,6.2418,0.7223,15.87,0.0,39.2707,31.4694,15.0107,0.0,1.9172,9.2,0.0208,-1.277,3.4518,0.193,0.0665,0.0,,1.22,15.78,138.5113,-0.0089,Pass
WH_0645,-1.86,21.86,,77.3444,551.1811,-5631.75,16.9752,0.0879,8.322000000000001,4.4444,,15.79,6.34615,,14.7704,15.9843,0.0,1.3996,7.07,0.0179,-2.08,5.0068,0.203,0.0609,,8.0229,,15.71,171.1927,-0.0099,Pass
WH_0646,-0.6464,20.6464,7.9862,66.2556,0.0,-5926.25,22.3413,0.0495,8.7812,4.1885,0.7677,15.85,4.1761,49.6614,16.3105,8.7453,,2.1969,8.1,0.0254,0.7569,3.1103,0.111,,0.0194,5.9938,0.9271,15.83,155.5887,-0.0111,Pass
WH_0647,-0.0509,20.0509,11.4032,71.4889,0.0,-5650.5,30.7229,0.0587,8.7609,4.3103,0.7948,15.78,6.34615,45.7447,15.2296,,0.0,3.3692,5.21,0.0203,,1.2449,0.133,0.0688,0.0295,5.371,1.4469999999999998,15.75,383.6018,-0.0094,Pass
WH_0648,,14.5009,10.0148,67.5,551.7241,-5192.5,29.5041,0.1141,8.5288,5.2484,0.6786,15.94,4.7135,,28.4973,19.7531,0.0,4.4576,7.32,0.0362146191746591,-0.5677,7.2425,0.248,0.0556,0.0217,6.5321,1.418,15.99,329.791,-0.0060509618191423,Fail
WH_0649,3.4845,16.5155,14.5542,68.7111,473.8854,-5709.75,19.2653,,9.0402,5.1145,0.7573,15.64,6.34615,49.1835,10.3738,11.4286,0.0,2.324,5.16,0.0286,0.9461,1.7957,0.146,,0.0295,6.6303,0.8514,15.62,70.5981,-0.013,Pass
WH_0650,-0.7236,20.7236,9.5143,69.9111,0.0,-5468.75,11.5931,0.0129,,,0.8203,15.76,33.599000000000004,47.2973,17.7786,2.2502,0.0,2.1704,11.17,0.0194,0.0,4.6842,0.0289999999999999,0.0847,0.1541,5.376,1.196,15.82,257.6971,-0.0074,Pass
WH_0651,3.1427,16.8573,15.7808,69.6556,0.0,-5313.5,32.8409,0.0927,,5.9349,0.7069,15.73,6.34615,43.0108,43.2311,16.8157,,2.2621,6.05,0.0235,,,0.221,0.0845,0.0295,6.58,1.163,15.77,246.1957,-0.0116,Pass
WH_0652,-0.0555,,4.792,70.0556,0.0,-5701.0,13.2257,,8.7283,4.4024,0.7833,15.79,6.34615,36.773,18.8235,11.4983,0.0,4.1721,16.47,0.0307,-0.615,5.4691,0.146,0.1288,0.0295,6.2269,0.9507,15.8,72.8414,-0.0133,Pass
WH_0653,-1.56,21.56,8.9224,,0.0,-5122.5,12.4939,0.0876,8.9979,3.5756,0.5042,15.73,6.34615,32.9614,17.4932,14.7137,0.0,4.3895,3.86,0.0248,-3.449,5.1903,0.1939999999999999,0.0946,0.0295,6.1318,1.834,15.71,119.4182,-0.0146,Pass
WH_0654,-1.2427,21.2427,9.3676,65.7,637.0656,-6471.25,7.402,0.0243,9.2016,5.5061,0.8391,15.92,10.7544,35.272,17.419,5.7722,0.0,3.6954,8.15,0.0234,-1.135,3.9393,,0.0784,0.0498,5.4705,0.9649,15.9,0.0,-0.0133,Pass
WH_0655,-3.6345,23.6345,7.2373,72.4222,0.0,-5573.75,14.7118,0.0771,8.9605,5.8754,0.6957,15.82,6.34615,,14.0099,13.8183,0.0,2.8555,6.77,0.0237,0.0,7.1693,0.17,0.0783,0.0295,5.8711,1.5930000000000002,15.86,113.116,,Pass
WH_0656,-5.8682,25.8682,12.9463,63.3889,451.8272,-4228.0,140.0426,0.4588,8.755,4.1448,0.7429,,6.34615,,139.5315,138.0866,0.0,134.6224,5.7,0.032,-0.3784,,0.949,0.1147,0.0295,4.7371,1.021,15.74,318.3673,-0.0065,Pass
WH_0657,13.9782,26.0218,14.5368,65.2667,0.0,-1362.0,400.0,0.4479999999999999,8.7588,2.902,0.8139,15.93,4.9154,75.513,400.0,400.0,0.0,400.0,8.67,0.0466,-0.0473,400.0,0.8959999999999999,0.1515,0.0231,4.5344,0.6055,15.93,98.8217,-0.0091,Pass
WH_0658,-7.5382,27.5382,11.8789,65.0444,,-5550.5,,0.0286,9.043,5.1627,0.7678,15.83,,66.4311,15.7059,4.7386,0.0,1.7158,5.24,0.0236,0.1892,6.5574,0.063,0.0952,0.0295,4.7816,1.371,15.78,363.5628,-0.0071,Pass
WH_0659,2.9409,17.0591,,68.2889,752.0548,-6389.5,6.3072,0.0513,9.7836,4.1865,0.6556,15.72,4.6078,35.0663,24.56,12.6381,0.0,3.9992,5.78,0.0278,-0.1419,,0.123,0.1171,0.0212,7.1505,1.154,15.77,37.3855,-0.0123,Pass
WH_0660,-4.72,24.72,12.4576,70.2333,637.0369999999999,-5247.5,33.1205,0.0633,8.3383,5.6235,0.8346,15.65,,21.5517,11.2197,10.0056,0.0,4.3397,8.44,0.0205,2.458,5.5101,0.134,0.0668,0.0295,7.0345,1.097,15.61,340.5573,-0.0116,Pass
WH_0661,-4.6582,24.6582,18.286,,418.1818,-5506.5,14.2377,0.0528,8.7326,4.5265,0.7202,15.88,6.34615,38.9452,21.0605,9.4926,0.0,2.2054,6.93,0.0205,-0.615,4.7553,0.123,,0.0295,8.7342,1.338,15.84,273.007,-0.0123,Pass
WH_0662,-3.7673,23.7673,18.6399,72.4556,0.0,-5656.75,14.5136,0.0522,8.3845,,0.7348,15.78,6.34615,24.2152,12.1875,9.5832,0.0,4.3917,8.56,0.0293,-0.8042,5.8215,0.123,,0.0295,9.4679,1.366,15.74,155.4377,-0.0112,Pass
WH_0663,5.6627,14.3373,6.641,70.2444,630.303,-6424.25,5.9307,0.0195,8.6382,5.2489,0.8722,15.95,,25.6,,4.1199,0.0,7.819,5.2,,,1.4444,0.045,,0.0295,5.8961,1.3330000000000002,15.93,,-0.0141,Pass
WH_0664,2.44,17.56,14.9513,73.9222,,-5695.0,11.5716,0.0631,8.3845,1.7749,0.8705,15.88,6.34615,45.6853,17.3119,11.7962,,2.4823,8.95,0.0275,-0.7709,4.1745,0.154,0.1088,0.0295,7.4166,1.925,15.81,429.8507,-0.0098,Pass
WH_0665,22.4736,17.5264,13.9114,65.0778,388.8726,-5469.25,16.5653,0.076,8.6789,,0.7785,15.87,6.0454,349.2063,14.1501,12.519,,3.4856,27.08,0.0429,-0.4258,3.5223,0.165,0.156,0.0283,5.2005,1.045,15.84,67.1483,-0.0016,Pass
WH_0666,39.26677910870291,13.5491,9.7109,63.9,919.4805,-6538.75,8.7784,0.0567,9.1638,3.0631,0.7304,15.72,11.4453,98.0306,25.9383,14.2268,0.0,1.6739,5.43,0.0420146191746591,,5.1575,0.138,0.0853,0.0543,4.8377,1.097,15.74,240.0644,-0.0012509618191423,Fail
WH_0667,26.6527,13.3473,12.4559,68.4333,0.0,-5538.5,5.2902,0.0769,8.7947,4.5465,0.7636,15.7,5.4427,79.661,17.9902,12.2229,0.0,2.8560000000000003,13.09,0.0272,0.3311,5.0994,0.153,0.1159,0.0255,,1.272,15.7,123.5669,-0.0059,Pass
WH_0668,0.6327,19.3673,9.0743,76.9333,0.0,-5431.75,12.0587,0.0725,8.324,5.749,0.7612,15.79,6.34615,59.0164,6.7735,,0.0,4.6768,7.83,0.0207,0.0,,0.15,0.0772,0.0295,6.9689,1.229,15.86,158.1459,-0.0107,Pass
WH_0669,8.9864,,11.1114,,0.0,-5361.5,12.9068,0.0862,,4.37,0.7232,15.95,23.3728,,16.6479,15.0731,0.0,3.4884,6.84,0.0169,-0.5204,8.5404,0.201,0.0627,0.1053,5.9035,1.4469999999999998,,40.1028,-0.0083,Pass
WH_0670,-1.1627,21.1627,,71.2,0.0,-5526.75,27.9911,0.1092,9.193,1.8304,0.6289,15.55,4.0638,32.7345,24.259,,0.0,5.4607,5.93,0.0255,,6.7382,0.233,,0.0186,6.354,1.182,15.56,0.0,-0.0125,Pass
WH_0671,1.9255,18.0745,12.4559,67.3889,0.0,-5519.75,5.127000000000001,,9.0121,,0.8318,15.86,6.34615,60.1093,22.6115,8.466000000000001,,3.5987,8.97,0.0236,-0.4731,6.7542,0.109,0.0906,0.0295,5.4746,0.9176,15.88,91.2725,-0.0092,Pass
WH_0672,5.1736,14.8264,12.4336,67.9222,0.0,-6183.75,3.4445,0.0514,8.5334,4.4211,0.7717,15.87,2.4597,28.1553,24.9354,12.5474,0.0,4.7466,8.02,0.0186,0.0,4.5015,0.124,0.0664,0.0114,,,15.91,137.3343,,Pass
WH_0673,16.68407910870291,16.1318,9.869,71.4889,447.4797,,13.0387,0.073,8.8356,3.9967,,16.03,5.2624,210.596,13.666,11.3598,0.0,2.5252,3.47,0.0417146191746591,0.2838,4.7577,0.151,0.0707,0.0238,4.9534,1.286,16.07,80.60300000000001,-0.0030509618191423,Fail
WH_0674,-2.7845,22.7845,9.0951,69.0556,387.3684,-5345.25,16.5755,0.0585,8.7635,4.1991,0.7965,15.89,6.34615,35.7942,20.2522,11.0027,0.0,3.9636,4.02,,-0.4258,,0.141,0.0855,0.0295,6.0259,,15.89,0.0,-0.0112,Pass
WH_0675,18.36137910870291,14.4545,7.4389,66.2,505.0279,-4994.25,55.5439,0.0633,8.6772,3.3662,0.7759,15.81,8.7812,34.8457,18.7197,10.8108,0.0,2.8307,10.36,0.0402146191746591,0.0,2.2318,0.138,0.0734,0.0408,6.3218,1.135,15.77,223.8781,-0.0093509618191423,Fail
WH_0676,-8.3955,28.3955,18.3111,59.9778,154.124,-5474.25,18.1395,0.0753,9.2328,2.8952,0.8258,15.83,6.34615,59.2058,31.5983,14.502,0.0,3.7591,9.13,0.0392,-0.8042,5.9679,0.182,0.1504,0.0295,7.7567,1.078,15.85,474.1935,-0.0069,Pass
WH_0677,1.63,18.37,17.8271,77.0889,0.0,-5690.25,17.8903,0.1065,8.324,4.625,0.8454,15.87,0.0,27.2228,,18.0325,0.0,3.2113,,0.0274,-2.458,4.0184,0.236,0.1095,0.0,5.3254,1.352,15.83,61.6487,-0.0114,Pass
WH_0678,29.99037910870291,22.8255,10.5717,67.9,0.0,-6393.25,7.8833,0.0608,8.5788,,0.8187,15.79,16.7703,46.7043,18.2891,14.4529,0.0,3.6924,14.03,0.0584146191746591,0.0,5.5019,0.142,0.1368,0.0776,5.081,1.002,15.83,165.2869,-0.0021509618191423,Fail
WH_0679,-10.6036,30.6036,14.6661,65.5,369.9422,-6402.75,5.7007,0.0475,8.5405,,0.6421,15.46,10.9695,56.4972,21.602,10.9506,1000.0,2.1415,10.31,0.0176,0.2838,5.0385,0.108,0.0736,0.051,6.4455,1.314,,86.7314,-0.0089,Pass
WH_0680,26.6136,13.3864,21.6742,71.2444,435.6436,-6454.5,4.8493,0.0496,9.3998,3.0916,0.7463,15.83,38.6746,45.478,21.1103,11.9792,0.0,2.0162,6.42,0.0329,-0.3784,3.7165,0.115,0.1017,0.1802,5.5287,1.267,15.92,,-0.0097,Pass
WH_0681,12.781379108702913,20.0345,11.48,70.2556,0.0,-5390.0,,0.0691,9.3181,5.3551,0.8557,15.7,6.34615,46.875,13.0573,11.4466,0.0,2.7115,10.19,0.0476146191746591,1.419,8.0899,0.145,0.0885,0.0295,5.3009,0.8089,15.69,81.642,-0.0019509618191423,Fail
WH_0682,13.7,26.3,18.8241,69.9,445.5696,-5487.0,8.4928,0.0589,8.5218,6.0231,0.6926,15.84,18.2799,68.0851,25.823,9.9232,0.0,1.6667,8.06,,0.1892,,0.126,,0.087,7.0901,1.753,15.88,65.5367,-0.0065,Pass
WH_0683,-0.8045,20.8045,9.136,67.9111,0.0,-6190.0,8.433,0.0594,8.5855,4.4323,0.8162,15.96,3.7958,55.1432,22.1602,13.8213,0.0,4.8725,5.91,0.0297,0.0473,3.4944,0.135,0.1067,0.0175,6.1287,0.9602,15.97,314.0065,-0.0118,Pass
WH_0684,4.1591,15.8409,13.955,67.3889,411.7155,-5523.25,3.8926,0.0739,8.7402,3.0466,0.8435,15.78,5.7045,55.0,31.7038,,0.0,,4.51,0.017,0.9934,2.8611,0.177,0.0636,0.0261,6.1122,0.7474,15.77,68.6248,-0.01,Pass
WH_0685,-3.1518,23.1518,65.1651,66.3778,323.6782,-6364.75,3.0637,0.0276,,2.7815,0.7879,15.59,6.34615,14.1113,7.507999999999999,5.9819,0.0,2.6129,6.97,0.0171,0.2838,2.4074,0.061,0.0549,0.0295,8.4508,1.068,15.61,169.8969,-0.0092,Pass
WH_0686,5.5782,14.4218,8.4949,70.5333,586.6667,-6434.75,6.9933,0.0432,,3.2643,0.838,15.94,45.3558,75.5906,,10.2907,0.0,1.9718,6.65,0.0329,0.5677,5.1403,0.1,0.1087,0.2104,6.0111,1.187,15.96,154.749,-0.0048,Pass
WH_0687,4.5027,15.4973,9.5519,67.6778,532.2772,,11.0531,0.0319,8.6013,3.8238,0.6834,15.73,3.1091,54.0305,12.1741,,0.0,2.5157,8.35,0.0279999999999999,-0.2838,8.1643,0.074,0.1097,0.0142,4.6676,1.347,,87.3096,-0.0057,Pass
WH_0688,15.0182,24.9818,16.305,61.6778,0.0,-5587.75,15.7129,0.0704,9.2658,3.2746,0.7609999999999999,15.81,41.8712,,22.7996,11.8367,0.0,4.5831,7.15,0.0147,-0.0946,5.2778,0.15,0.0598,0.1931,4.593,1.035,15.74,140.9315,-0.0059,Pass
WH_0689,7.48407910870291,25.3318,13.9924,75.9444,0.0,-5332.5,13.5021,0.0685,8.9818,4.575,0.7651,15.73,6.34615,53.5059,27.6751,12.7141,0.0,3.8222,5.71,0.0348146191746591,-2.08,8.6276,0.1669999999999999,0.0509,0.0295,6.1345,0.8798,15.71,,-0.0071509618191423,Fail
WH_0690,-3.88,,18.6849,,0.0,-5153.5,32.1917,0.0268,8.3675,6.871,0.7269,15.73,,36.999,12.2748,4.6438,,4.8477,7.2,0.0122,-0.9461,3.986,0.059,0.0454,0.0295,7.4903,1.13,15.73,253.6817,-0.0122,Pass
WH_0691,0.99137910870291,31.8245,11.6735,62.9889,0.0,-5426.25,22.0594,0.0881,9.2171,2.5847,0.758,15.84,17.7449,49.1018,20.0595,15.0405,0.0,2.8186,6.8,0.0441146191746591,-0.2838,1.6966,0.195,0.0904,0.0817,,1.092,15.82,67.2035,-0.0038509618191423,Fail
WH_0692,34.57317910870291,18.2427,18.7675,,963.1841,-7150.25,23.23,0.039,,4.1343,0.8434,15.76,18.2085,171.1628,18.3789,9.3946,0.0,0.6279,8.24,0.0300146191746591,0.1419,5.3645,0.09,0.0445,0.0829,5.5,0.8893,15.8,199.6942,-0.0009509618191423,Fail
WH_0693,27.96677910870291,24.8491,10.3914,63.5111,400.8565,-5085.25,36.3404,0.0835,,2.7674,0.8139,15.93,14.7676,75.2941,119.356,13.7931,0.0,2.1657,,0.0618146191746591,-0.0473,1.9623,0.173,0.1431,0.07,4.1708,0.6055,15.93,137.89,-0.0040509618191423,Fail
WH_0694,-0.4491,20.4491,10.3244,67.1222,0.0,-5384.5,23.5676,0.0593,8.8909,5.6892,0.6888,15.82,,48.0349,18.4107,10.2033,0.0,4.5675,4.68,0.0219,-0.4258,4.7776,0.133,0.0761,0.0295,5.9439,1.064,15.79,0.0,-0.0115,Pass
WH_0695,2.1145,17.8855,6.6487,72.6222,764.8094,-5617.5,5.0556,0.0738,8.7932,3.1759,0.8543,15.75,9.2702,33.871,17.26,13.2046,0.0,1.8057,7.74,0.0289,0.7096,4.3124,0.171,0.0994,0.0428,,0.9838,15.73,49.697,-0.0124,Pass
WH_0696,4.9082,15.0918,28.8058,70.7111,,-5588.0,6.5497,0.0189,8.8836,4.6118,0.8201,15.86,,33.1688,17.3373,3.6114,0.0,2.076,4.5,0.0132,0.0,3.6396,0.046,0.0533,0.0295,6.3015,0.9649,15.91,0.0,-0.0127,Pass
WH_0697,-1.5091,21.5091,7.8574,69.9667,560.5096,-5554.75,5.0587,0.0427,8.3823,2.5109,0.8705,15.88,,23.816,13.6451,7.4951,0.0,2.5502,10.08,0.0277,-0.7709,3.3869,0.095,0.0942,0.0295,,1.925,15.81,791.3357,-0.0092,Pass
WH_0698,2.1473,17.8527,11.9495,59.8889,0.0,-5487.75,6.5601,0.0744,9.2328,3.7632,0.7914,15.7,6.34615,49.6945,,11.9006,0.0,0.596,3.57,0.0287,0.6623,2.6303,0.152,,0.0295,8.0235,0.9271,15.73,358.8517,-0.0123,Pass
WH_0699,1.5882,,10.0685,67.2667,0.0,-5175.5,15.1676,0.0734,10.6376,2.6016,0.7304,15.82,64.9501,67.8869,7.992999999999999,12.6824,0.0,2.4382,4.34,0.0169,-0.1419,1.1,0.163,0.0597,0.2956,5.5737,0.9933,15.82,264.3478,-0.0075,Pass
WH_0700,3.5336,16.4664,25.6594,,0.0,-5047.75,27.1012,0.0357,8.9416,3.0758,0.6848,15.78,48.2828,68.8608,6.6783,6.4309,0.0,2.7110000000000003,13.29,0.0429,0.7569,3.7139,0.085,0.1729,0.2228,5.2265,1.182,15.77,306.5896,-0.0099,Pass
WH_0701,1.0345,18.9655,12.4124,67.5111,673.9255,-5421.5,4.7588,,8.6439,4.1421,0.8361,15.78,4.0245,35.6636,16.7205,8.1133,0.0,1.5407,7.5,0.0184,1.088,1.2523,0.106,0.066,0.019,6.0188,0.9413,15.73,116.1175,-0.0123,Pass
WH_0702,,,,69.1,431.0345,-5871.75,18.291,0.0263,8.5788,3.8891,0.6764,15.84,9.4887,53.1208,14.1828,3.7231,0.0,1.5848,,0.0259,,2.7826,0.048,0.1033,0.044,,1.163,15.9,559.2899,,Pass
WH_0703,3.4491,16.5509,7.0697,74.3333,530.7061,-5747.75,34.657,0.048,8.8889,4.5351,0.7537,15.9,6.34615,59.3438,13.5774,8.5283,,1.4415,8.52,0.0144,0.0,3.8958,0.113,0.069,0.0295,5.4266,0.9507,15.82,123.4783,-0.0088,Pass
WH_0704,8.8445,11.1555,,68.7889,168.6784,-5402.5,16.733,0.0248,8.3324,4.1431,0.6556,15.72,9.1217,31.7741,4.7874,4.1636,0.0,1.0155,5.53,0.0235,-0.1419,4.654,,0.0975,0.0424,5.7787,1.154,15.77,80.8576,-0.0142,Pass
WH_0705,0.6631791087029111,32.1527,8.0268,69.0111,375.5372,-6349.5,9.1661,0.0367,8.6309,2.9642,0.7598,15.83,,141.0405,,8.4243,0.0,3.5562,7.17,0.0322146191746591,-0.0946,3.6668,0.083,0.0488,,4.4012,1.097,,218.5615,0.0001490381808576,Fail
WH_0706,-5.65,25.65,5.1342,73.0556,557.7342,-5100.0,6.549,0.0786,,,0.7672,15.99,4.3313,58.8957,6.0052,,0.0,1.8865,5.49,0.0283,0.0,4.3506,0.184,0.1154,0.0202,4.8158,1.031,16.02,125.9601,-0.0102,Pass
WH_0707,-0.1209,20.1209,11.3171,67.9667,616.5854,-6170.75,38.9418,0.0334,8.5987,1.2964,0.6764,15.84,30.9612,67.3267,31.1733,5.9299,0.0,1.9719,15.53,0.0231,-0.1419,5.4054,0.077,0.0789,0.127,6.3084,1.163,15.9,0.0,,Pass
WH_0708,-1.24,21.24,9.0955,73.8333,0.0,-5287.5,13.3333,0.0429,9.4336,4.3335,0.7865,15.6,4.0188,55.9819,15.3531,7.511,0.0,1.264,9.94,0.0187,-2.364,3.3437,0.098,0.0642,0.0186,7.0986,1.749,15.57,368.7042,-0.0111,Pass
WH_0709,24.37497910870291,28.4409,15.7186,62.7556,0.0,-2609.25,210.022,0.506,8.7588,4.9417,0.7509,15.78,9.838,117.8744,213.7496,204.3379,0.0,201.1135,19.65,0.0449146191746591,0.0473,201.7927,,0.1176,0.0461,4.1373,0.9933,15.83,364.6701,-0.0007509618191423,Fail
WH_0710,-1.41,21.41,,70.1667,0.0,,22.1242,0.0837,9.534,5.9616,0.821,15.78,6.34615,45.5598,12.9084,11.9701,0.0,7.8654,7.19,0.0204,1.419,,0.156,0.0708,,7.9791,0.7048,15.75,83.6543,-0.0129,Pass
WH_0711,-0.6936,20.6936,8.8028,67.0,405.2219,-5279.5,4.2239,0.0293,8.5615,2.6886,0.8079999999999999,15.92,3.2694,55.0206,57.645,4.3299,0.0,5.0058,7.9,0.0196,-0.1419,3.8538,0.055,0.0621,0.0152,5.9975,0.8845,15.94,79.3612,-0.0091,Pass
WH_0712,0.3391,19.6609,11.9256,72.6778,0.0,-5116.5,28.6329,0.0509,8.5889,7.4524,,15.78,6.34615,37.0861,11.6091,8.6303,0.0,2.1201,11.7,0.0231,0.0473,6.4806,0.1119999999999999,0.0856,0.0295,5.4988,1.144,15.78,382.439,-0.0094,Pass
WH_0713,5.3973,16.345,13.2228,,960.0,-5416.5,12.2404,0.0664,8.272,3.1658,0.5325,,6.34615,39.3912,12.7508,12.209,0.0,2.5589,6.95,0.0288,-0.5677,4.1273,0.156,0.1078,0.0295,5.9968,1.607,15.71,,-0.0139999999999999,Pass
WH_0714,4.9073,15.0927,,66.5778,240.9438,-5484.0,20.496,0.0096,9.7324,1.6571,0.7232,15.95,4.0757,28.18,6.8353,1.7061,0.0,2.8507,6.6,0.0335,-0.5204,3.1866,0.022,0.1242,0.0188,4.8511,1.4469999999999998,15.97,53.1057,-0.0128,Pass
WH_0715,21.8964,18.1036,7.34,64.7111,0.0,-5683.75,,0.0492,9.1784,5.5767,0.7484,15.87,12.3373,33.1903,22.7771,7.8787,0.0,3.2935,14.76,0.0211,,3.4188,0.1,0.0701,0.0583,5.4366,1.021,15.9,,-0.0087,Pass
WH_0716,22.02407910870291,30.7918,19.6791,65.6778,0.0,-5181.5,19.724,0.0381,8.6013,3.5073,0.823,15.77,18.9997,149.1124,27.449,6.8115,0.0,1.6097,14.19,0.0565146191746591,0.7569,4.8445,0.087,0.1257,0.0907,7.1479,0.9744,15.83,,0.0002490381808576,Fail
WH_0717,-1.1173,21.1173,9.0122,69.6111,0.0,-6316.75,6.1266,0.057,,2.9315,0.7747,15.86,6.34615,45.9016,,12.9708,0.0,1.8576,7.31,0.0259,0.0473,4.4944,0.13,0.1046,0.0295,5.9137,0.9365,15.87,93.4646,-0.0091,Pass
WH_0718,1.4345,18.5655,5.1469,72.7444,,-5400.0,13.6296,0.0959,8.3179,3.9273,0.7447,15.77,6.34615,,29.1982,,0.0,1.9407,8.87,0.0253,-0.3784,5.0888,0.2339999999999999,0.0836,0.0295,6.1477,1.144,15.74,136.41899999999998,-0.0096,Pass
WH_0719,-1.0573,21.0573,10.8064,68.9,293.0373,-5055.5,18.3562,0.0653,,4.2194,0.7232,15.95,2.6261,62.7615,22.4418,12.0108,0.0,2.825,4.89,,-0.5204,6.5148,0.155,0.0678,0.0121,5.9499,1.4469999999999998,15.97,62.8866,-0.012,Pass
WH_0720,1.1682,18.8318,13.0091,,530.8057,-5319.25,21.8264,0.0696,8.5135,3.9042,0.6764,15.84,3.5104,56.5998,20.5128,11.5987,0.0,1.6912,7.04,0.0234,-0.1419,5.6091,0.15,0.0769,0.0162,5.443,1.163,15.9,111.6078,-0.0118,Pass
WH_0721,3.8509,16.1491,13.3795,60.9111,0.0,-5527.0,9.535,0.0335,9.1502,3.1015,0.7509,15.78,6.34615,99.389,9.0616,5.9725,0.0,2.6956,5.05,0.0189,0.0473,2.7218,0.077,0.0622,0.0295,5.468999999999999,0.9933,15.83,123.9966,-0.0061,Pass
WH_0722,23.5609,16.4391,,,512.8548,-6473.25,7.6778,0.0548,9.1638,,0.779,15.79,11.0531,78.6885,22.1984,13.2784,0.0,1.9707,6.55,0.0424,0.0946,4.9808,0.129,0.1603,0.0516,4.7793,1.021,15.79,0.0,-0.0053,Pass
WH_0723,3.3655,16.6345,15.3778,68.4667,0.0,-5723.5,29.5623,0.0334,8.8043,4.0806,0.6802,15.9,6.8928,35.3222,64.4871,5.2092,0.0,4.0084,5.73,,-0.7096,1.5431,0.066,0.0467,0.032,6.0366,1.135,15.91,476.7677,-0.0105,Pass
WH_0724,24.4727,15.5273,14.8877,61.7444,0.0,-5522.25,10.7203,0.0398,9.3851,2.6167,0.7388,15.71,21.1593,100.7557,14.8199,8.612,0.0,3.1235,7.35,0.0342,0.0473,3.0481,0.085,0.1133,0.0987,5.7258,1.026,15.76,45.4724,-0.005,Pass
WH_0725,-3.8982,23.8982,7.0128,65.1,634.0426,-6344.25,,0.0593,9.0776,3.8955,0.7025,15.81,7.4716,35.2542,23.2956,14.7695,0.0,2.7393,5.58,0.0222,0.7569,,0.145,0.0694,0.034,5.5693,1.116,15.85,94.1882,-0.0111,Pass
WH_0726,-2.7936,22.7936,,68.5778,0.0,-6457.75,2.7719,0.0408,9.2291,4.9802,0.7931,15.72,6.34615,20.1198,17.5603,10.0866,0.0,,8.69,0.057,0.0,2.9925,0.099,0.2236,,,1.12,,142.0857,,Pass
WH_0727,2.3318,17.6682,14.132,69.5,636.5591,-6416.25,3.3665,0.0225,8.1605,2.1125,0.8712,,6.34615,40.0932,2.0605,4.9712,0.0,4.8707,,,-0.1419,1.4971,0.054,,0.0295,7.4274,,15.87,,-0.0107,Pass
